stud_id,name,gender,age,height,weight,religion,nc_score,semester,major,minor,score1,score2,online_tutorial,graduated,salary
233887,"Martos, Tierra",Female,22,162,58.6,Catholic,1.83,3rd,Environmental Sciences,Mathematics and Statistics,65.0,76.0,1,0,
281601,"Park, Davanti",Male,20,173,76.0,Other,1.23,2nd,Social Sciences,Environmental Sciences,,,0,0,
336410,"Forney, Jacob",Male,22,176,76.0,Catholic,1.47,4th,Environmental Sciences,Political Science,67.0,70.0,0,1,45274.23
733568,"Hughes, Araseli",Female,18,167,71.4,Other,1.81,4th,Social Sciences,Political Science,46.0,44.0,1,0,
801782,"Boulier, Karandeep",Male,24,179,79.1,Catholic,1.52,5th,Mathematics and Statistics,Biology,85.0,86.0,1,0,
173492,"Stewart, Lee",Female,21,172,72.1,Other,2.89,4th,Social Sciences,Environmental Sciences,47.0,40.0,1,0,
710052,"Chapman, Cindy",Female,21,165,69.8,Catholic,1.17,2nd,Political Science,Mathematics and Statistics,,,0,0,
325463,"Tamblyn, Justin",Male,21,171,71.5,Other,3.51,1st,Mathematics and Statistics,Environmental Sciences,,,0,0,
243384,"Hu, Daniel",Male,19,166,68.1,Other,3.2,3rd,Social Sciences,Political Science,37.0,47.0,1,0,
362102,"Sandoval, Ciarra",Female,21,160,67.4,Protestant,2.07,1st,Political Science,Economics and Finance,,,0,0,
886844,"Piechowski, Dominique",Male,21,181,80.4,Other,1.01,4th,Mathematics and Statistics,Biology,94.0,90.0,0,1,38292.14
328882,"Guerue, Cody",Male,21,178,75.7,Other,1.43,1st,Environmental Sciences,Political Science,,,0,0,
849662,"Johnson, Danielle",Female,23,151,60.7,Catholic,1.93,5th,Political Science,Economics and Finance,61.0,51.0,1,0,
579638,"Mathiang, Justin",Male,21,166,68.4,Other,2.06,1st,Biology,Economics and Finance,,,0,0,
302978,"Rios, Megan",Female,21,169,66.8,Catholic,1.49,4th,Biology,Mathematics and Statistics,81.0,86.0,1,0,
764571,"Yellowhawk, Ezequiel",Male,22,180,75.6,Protestant,1.24,6th,Economics and Finance,Biology,63.0,67.0,1,1,69348.61
555354,"Akquia, Daniel",Male,23,184,78.7,Other,2.23,5th,Mathematics and Statistics,Social Sciences,87.0,87.0,0,0,
893072,"Peters, Sonia",Female,21,158,62.9,Protestant,2.4,4th,Political Science,Biology,50.0,55.0,1,1,34055.29
353524,"Bruce, Benjamin",Male,22,173,72.3,Protestant,1.34,3rd,Environmental Sciences,Political Science,70.0,73.0,1,0,
321581,"Sigala, Nekka",Female,18,172,74.4,Catholic,3.18,4th,Political Science,Biology,57.0,60.0,1,1,32943.41
755959,"Schmalz, Matthew",Male,20,188,85.6,Orthodox,1.18,5th,Environmental Sciences,Economics and Finance,73.0,77.0,1,0,
251073,"Pierson, Kawaileolani",Female,21,176,73.0,Catholic,1.41,4th,Economics and Finance,Mathematics and Statistics,73.0,65.0,1,0,
169014,"Starcer, Ji",Male,20,183,82.1,Protestant,3.55,6th,Environmental Sciences,Social Sciences,78.0,76.0,1,1,41598.15
750285,"Ling Chen, Dawit",Male,21,163,67.5,Catholic,1.63,6th,Economics and Finance,Mathematics and Statistics,68.0,67.0,0,0,
212115,"Molina, Jarleeya",Female,22,163,68.4,Catholic,3.36,6th,Environmental Sciences,Political Science,68.0,66.0,1,1,26604.11
343909,"Do, Ramon",Male,20,184,81.3,Protestant,2.81,4th,Environmental Sciences,Political Science,64.0,73.0,1,0,
145771,"Cardozo, Bree'Onna",Female,22,173,72.4,Other,2.1,4th,Economics and Finance,Mathematics and Statistics,60.0,67.0,1,0,
872739,"Gallegos, Nicholas",Male,20,178,74.0,Catholic,2.27,4th,Political Science,Environmental Sciences,61.0,53.0,0,0,
657486,"Vullo, Cierra",Female,20,160,67.7,Catholic,1.04,2nd,Political Science,Economics and Finance,,,0,0,
165977,"Patrick, Stephanie",Female,23,168,69.3,Catholic,1.26,1st,Environmental Sciences,Biology,,,0,0,
127324,"Trujillo, Natae",Female,21,168,71.7,Other,1.18,5th,Social Sciences,Political Science,43.0,38.0,0,1,28058.51
353705,"Davis, Tazz",Male,22,173,71.6,Catholic,1.62,4th,Economics and Finance,Social Sciences,67.0,62.0,1,0,
196225,"Tivis, Jenny",Female,22,167,76.1,Other,2.24,2nd,Social Sciences,Political Science,,,0,0,
609561,"Bower, Colton",Male,22,185,83.4,Protestant,1.68,1st,Social Sciences,Political Science,,,0,0,
162570,"Peters-Maloy, Jayda",Female,20,166,65.2,Other,3.82,2nd,Biology,Environmental Sciences,,,0,0,
123756,"Temeyosa, Cristal",Female,25,168,69.0,Other,2.86,2nd,Biology,Economics and Finance,,,0,0,
901238,"Mosley, Patricia",Female,29,165,65.8,Catholic,1.04,6th,Biology,Political Science,83.0,80.0,1,1,36274.88
152711,"Blackmore, Jason",Male,22,169,74.8,Catholic,2.4,4th,Economics and Finance,Mathematics and Statistics,67.0,66.0,0,0,
256635,"Kusi-Mensah, Taylor",Female,23,168,75.1,Catholic,1.21,1st,Environmental Sciences,Biology,,,0,0,
218145,"Dang, Alexander",Male,42,175,72.1,Other,1.14,2nd,Mathematics and Statistics,Economics and Finance,,,0,0,
661707,"Longoria, Jazzmine",Female,62,142,60.5,Protestant,2.89,4th,Mathematics and Statistics,Environmental Sciences,87.0,90.0,1,0,
386370,"Dacuma, Lyzander",Male,58,177,76.9,Catholic,1.85,3rd,Environmental Sciences,Social Sciences,68.0,74.0,0,0,
169625,"Valdez, Mia",Female,20,164,63.5,Other,3.07,2nd,Social Sciences,Political Science,,,0,0,
933244,"Begay, Michael",Male,39,177,74.7,Catholic,1.35,1st,Biology,Economics and Finance,,,0,0,
191101,"Huguley, Shea",Female,20,168,63.0,Catholic,2.41,3rd,Biology,Economics and Finance,72.0,80.0,1,0,
955698,"Bullock, Joseph",Male,22,193,93.0,Catholic,1.02,2nd,Mathematics and Statistics,Economics and Finance,,,0,0,
345538,"Garcia, Richard",Male,20,194,90.6,Other,3.19,4th,Social Sciences,Political Science,43.0,38.0,0,0,
861505,"Todd, Angela",Female,23,167,69.4,Catholic,1.69,4th,Biology,Social Sciences,80.0,84.0,1,0,
721075,"Morales, Karen",Female,24,156,62.1,Other,1.58,2nd,Environmental Sciences,Mathematics and Statistics,,,0,0,
799697,"Ortiz, Alvin",Male,21,179,85.2,Other,1.56,1st,Social Sciences,Political Science,,,0,0,
902110,"Bowman, Mathew",Male,23,180,75.7,Protestant,2.35,>6th,Environmental Sciences,Economics and Finance,74.0,74.0,1,1,39299.62
756045,"Ross, Jackson",Male,21,180,80.6,Other,2.79,2nd,Environmental Sciences,Political Science,,,0,0,
506025,"Valladares-Ballardo, Teasia",Female,18,164,63.8,Catholic,2.13,1st,Social Sciences,Economics and Finance,,,0,0,
211697,"Khan, Devin",Male,21,183,82.1,Orthodox,3.31,4th,Political Science,Social Sciences,60.0,51.0,1,0,
339063,"Terry, Armando",Male,19,185,81.3,Protestant,2.52,4th,Mathematics and Statistics,Economics and Finance,84.0,79.0,0,0,
412098,"Wilson, Renee",Female,28,163,65.9,Catholic,1.83,1st,Mathematics and Statistics,Biology,,,0,0,
630039,"Williams, Rachel",Female,19,160,62.8,Other,1.97,2nd,Political Science,Economics and Finance,,,0,0,
791079,"Chee, Benjamin",Male,20,167,66.7,Protestant,3.42,1st,Social Sciences,Environmental Sciences,,,0,0,
492770,"Montoya, Abriana",Female,32,164,71.2,Other,2.05,6th,Biology,Environmental Sciences,78.0,74.0,0,0,
909425,"Fletchall, Brenda",Female,23,179,78.3,Protestant,2.34,2nd,Environmental Sciences,Political Science,,,0,0,
527029,"Jeffries, Lien",Female,34,175,71.3,Catholic,3.07,4th,Economics and Finance,Mathematics and Statistics,67.0,77.0,1,1,43000.51
285617,"Ware, Tori",Female,20,164,63.5,Catholic,2.24,1st,Political Science,Environmental Sciences,,,0,0,
296081,"Trujillo, Catherine",Female,19,154,62.2,Catholic,2.66,1st,Biology,Economics and Finance,,,0,0,
745366,"Sandoval, Nakiera",Female,24,159,62.6,Other,1.18,4th,Political Science,Environmental Sciences,50.0,51.0,1,0,
761067,"Duong, Matthew",Male,21,179,73.9,Catholic,2.59,6th,Mathematics and Statistics,Economics and Finance,85.0,89.0,1,1,57332.59
685660,"Prasad, Steven",Male,21,176,74.3,Other,2.6,4th,Biology,Environmental Sciences,77.0,80.0,0,0,
713561,"Stevens, Jason",Male,21,189,85.8,Catholic,2.56,2nd,Economics and Finance,Mathematics and Statistics,,,0,0,
122777,"Maldonado, Victoria",Female,20,166,66.1,Orthodox,1.25,1st,Biology,Economics and Finance,,,0,0,
460855,"Martinez, Taylor",Female,21,159,66.0,Other,2.51,6th,Environmental Sciences,Economics and Finance,71.0,70.0,1,1,29401.36
122813,"Peacock, Celia",Female,22,159,64.2,Muslim,1.53,2nd,Biology,Political Science,,,0,0,
918397,"Woodson, Levi",Male,20,180,77.7,Orthodox,1.35,5th,Political Science,Mathematics and Statistics,58.0,52.0,1,0,
110348,"Martin, Inah Carmela",Female,22,176,73.6,Catholic,1.01,3rd,Political Science,Biology,59.0,60.0,1,0,
758311,"Padilla-Vialpando, Ashley",Female,20,156,60.4,Catholic,1.38,4th,Environmental Sciences,Social Sciences,78.0,68.0,0,0,
433512,"Wood, Angel",Male,22,156,61.6,Other,2.0,3rd,Mathematics and Statistics,Economics and Finance,93.0,88.0,0,0,
224371,"Rodriguez, Hope",Female,19,170,72.8,Catholic,3.7,2nd,Political Science,Environmental Sciences,,,0,0,
350085,"Kelleher, Lejanique",Female,18,160,65.9,Other,3.03,6th,Political Science,Biology,59.0,52.0,0,1,31266.92
305541,"Kim, Orlando",Male,20,178,84.6,Catholic,1.35,6th,Biology,Mathematics and Statistics,70.0,80.0,1,0,
813597,"Freyta, Bianca",Female,20,170,73.9,Other,1.95,1st,Social Sciences,Biology,,,0,0,
480495,"Rodrigues, Samuel",Male,20,184,88.3,Catholic,3.88,4th,Economics and Finance,Environmental Sciences,68.0,59.0,0,1,44605.6
249763,"De La Cerda, Taylor",Female,21,159,62.5,Protestant,1.25,4th,Environmental Sciences,Biology,73.0,66.0,1,1,27016.85
872896,"Mcneal, Kelsey",Female,22,161,64.8,Other,2.79,4th,Political Science,Environmental Sciences,62.0,58.0,1,0,
778702,"Castro, Mijoly",Female,20,154,59.8,Other,1.92,4th,Biology,Political Science,75.0,73.0,0,0,
962863,"Brauher, Christorpher",Male,21,193,94.1,Catholic,3.06,5th,Social Sciences,Political Science,42.0,35.0,0,1,39124.14
845714,"Olivas, Alyssa",Female,21,159,62.1,Other,2.32,2nd,Biology,Political Science,,,0,0,
673531,"Crask, Shania",Female,20,161,66.3,Catholic,2.32,1st,Economics and Finance,Mathematics and Statistics,,,0,0,
666323,"Borgen, Micaela",Female,22,176,73.1,Other,3.78,3rd,Mathematics and Statistics,Political Science,88.0,83.0,0,0,
340284,"Abeyta, Anna",Female,21,181,78.8,Protestant,1.03,2nd,Environmental Sciences,Social Sciences,,,0,0,
333112,"Harris, Megha",Female,21,162,66.9,Other,2.58,1st,Political Science,Economics and Finance,,,0,0,
548995,"Quintana, Danielle",Female,21,149,60.1,Protestant,1.14,1st,Biology,Mathematics and Statistics,,,0,0,
130484,"Montano, Aundrea",Female,21,169,70.0,Other,1.11,1st,Environmental Sciences,Social Sciences,,,0,0,
617513,"Kassahun, Kailen",Female,22,174,72.4,Protestant,2.47,3rd,Environmental Sciences,Mathematics and Statistics,78.0,71.0,0,0,
652907,"Long, Lisa",Female,19,182,80.3,Catholic,1.3,5th,Social Sciences,Environmental Sciences,47.0,50.0,1,1,31936.9
274409,"Trujillo, Monica",Female,21,142,57.9,Catholic,1.42,4th,Political Science,Environmental Sciences,51.0,50.0,0,0,
839373,"Lee, Tobias",Male,19,194,94.1,Catholic,2.1,1st,Biology,Mathematics and Statistics,,,0,0,
815295,"Liles, Man",Male,19,164,66.1,Catholic,1.42,1st,Mathematics and Statistics,Biology,,,0,0,
379904,"Taing, Brendan",Male,23,184,84.6,Protestant,2.34,6th,Economics and Finance,Biology,65.0,71.0,1,0,
774589,"Pascual, Vianey",Female,24,165,61.6,Protestant,3.65,1st,Political Science,Biology,,,0,0,
746253,"Nava, Everett",Male,21,176,73.7,Catholic,1.9,1st,Mathematics and Statistics,Political Science,,,0,0,
818710,"Hobbs, Kyleigh",Female,26,174,70.6,Other,1.32,2nd,Social Sciences,Mathematics and Statistics,,,0,0,
814294,"Fifita, Amilkar",Male,22,192,95.3,Other,2.38,5th,Economics and Finance,Mathematics and Statistics,65.0,64.0,1,0,
584923,"Sandoval Nava, Gabriela",Female,53,147,59.1,Other,1.41,4th,Political Science,Mathematics and Statistics,61.0,51.0,0,0,
241082,"Ignacio, Jakob",Male,22,174,72.4,Other,2.01,3rd,Environmental Sciences,Mathematics and Statistics,72.0,74.0,1,0,
696729,"Ellett, Aaron",Male,20,177,77.1,Catholic,3.08,6th,Environmental Sciences,Political Science,79.0,73.0,1,0,
466653,"Givens, Amy",Female,21,162,67.3,Other,2.92,1st,Biology,Political Science,,,0,0,
378815,"Hall, Wambli",Male,22,178,76.5,Muslim,1.82,5th,Economics and Finance,Environmental Sciences,73.0,72.0,0,0,
323097,"Ellison, Danica",Female,20,167,64.8,Protestant,1.15,2nd,Biology,Economics and Finance,,,0,0,
388381,"Green, Tae",Male,20,168,67.5,Catholic,3.36,3rd,Environmental Sciences,Mathematics and Statistics,76.0,74.0,1,0,
777464,"Ruiz, Alyssa",Female,20,163,65.9,Other,2.27,2nd,Mathematics and Statistics,Social Sciences,,,0,0,
822884,"Takata, Riley",Male,43,180,78.7,Catholic,2.42,2nd,Mathematics and Statistics,Environmental Sciences,,,0,0,
909703,"Manahan, Richard",Male,21,178,76.9,Other,2.56,4th,Environmental Sciences,Mathematics and Statistics,70.0,70.0,1,0,
711175,"Molina Mata, Savannah",Female,21,172,73.8,Catholic,1.47,3rd,Biology,Social Sciences,81.0,81.0,1,0,
781024,"Israel, Henry",Male,22,192,90.5,Catholic,1.73,5th,Economics and Finance,Mathematics and Statistics,68.0,64.0,0,0,
549947,"Brandhorst, Kenzie",Female,30,159,65.2,Other,1.81,4th,Biology,Social Sciences,78.0,77.0,1,0,
636891,"Easterling, Willem",Male,24,179,74.9,Protestant,2.51,3rd,Mathematics and Statistics,Biology,95.0,92.0,1,0,
166844,"Tran, Aries",Male,23,176,75.8,Other,3.11,2nd,Economics and Finance,Social Sciences,,,0,0,
389479,"Dolson, Erick",Male,24,167,64.8,Orthodox,3.65,3rd,Economics and Finance,Mathematics and Statistics,61.0,65.0,0,0,
942741,"Onexayvieng, Kyndryk",Male,22,173,71.6,Catholic,1.41,1st,Mathematics and Statistics,Biology,,,0,0,
820999,"Hoang, Julio",Male,20,180,78.8,Catholic,2.08,3rd,Economics and Finance,Environmental Sciences,74.0,68.0,0,0,
510119,"Mack, Kaitlyn",Female,28,169,67.8,Other,2.0,3rd,Environmental Sciences,Economics and Finance,69.0,78.0,1,0,
261234,"Charles, Cynthia",Female,22,169,69.5,Catholic,2.6,1st,Economics and Finance,Biology,,,0,0,
825662,"Oul, Donell",Male,20,182,83.6,Protestant,1.51,2nd,Biology,Mathematics and Statistics,,,0,0,
291003,"Nguyen, Donya",Male,22,178,76.8,Protestant,1.49,6th,Mathematics and Statistics,Economics and Finance,89.0,81.0,0,0,
882907,"Ho, Lesante",Male,21,175,75.6,Other,1.13,5th,Biology,Economics and Finance,79.0,82.0,1,1,47577.44
824505,"Leon, Maria",Female,22,171,70.6,Catholic,3.32,4th,Economics and Finance,Environmental Sciences,61.0,73.0,1,0,
545326,"Warren, Min",Male,20,183,82.7,Protestant,2.71,3rd,Political Science,Social Sciences,54.0,55.0,0,0,
587900,"Tafoya, Talaina",Female,20,155,66.5,Protestant,2.03,2nd,Environmental Sciences,Political Science,,,0,0,
272944,"Farris-Neal, Chloe",Female,22,151,63.0,Orthodox,1.91,5th,Political Science,Economics and Finance,64.0,49.0,1,0,
729358,"Davis, Joshua",Male,21,172,70.4,Catholic,1.82,5th,Biology,Social Sciences,75.0,82.0,1,1,59472.34
678841,"Mitta, Adriel",Male,23,170,68.5,Catholic,1.53,5th,Political Science,Mathematics and Statistics,48.0,51.0,0,1,33259.9
593016,"Vang, Terrance",Male,20,185,83.9,Catholic,3.53,4th,Environmental Sciences,Social Sciences,78.0,68.0,1,1,42664.79
692008,"Miera, Cierra",Female,18,169,68.3,Other,1.2,4th,Political Science,Social Sciences,59.0,54.0,0,1,35507.83
945776,"Mccully, Tiyera",Female,19,156,62.1,Protestant,1.77,4th,Biology,Economics and Finance,78.0,79.0,1,0,
481222,"Tran, Tevin",Male,20,171,69.8,Protestant,2.81,4th,Environmental Sciences,Economics and Finance,62.0,62.0,1,1,38750.2
787999,"Herzog, Savannah",Female,18,167,71.8,Muslim,2.78,3rd,Political Science,Biology,53.0,56.0,0,0,
381745,"Thompson, Sage",Male,20,181,78.3,Protestant,1.57,3rd,Biology,Economics and Finance,82.0,86.0,1,0,
946072,"Montejano, Tania",Female,24,179,75.2,Catholic,2.19,2nd,Social Sciences,Economics and Finance,,,0,0,
194545,"Baca, Yeen",Male,21,179,80.9,Protestant,2.22,1st,Biology,Mathematics and Statistics,,,0,0,
170888,"Ortega, Odalis",Female,20,158,63.7,Protestant,3.62,>6th,Social Sciences,Biology,46.0,50.0,1,1,31405.48
373413,"Abraham, Brandon",Male,19,183,83.0,Protestant,2.73,4th,Biology,Mathematics and Statistics,81.0,73.0,1,0,
165573,"Sines, Anna",Female,25,169,70.5,Catholic,3.14,4th,Environmental Sciences,Mathematics and Statistics,76.0,76.0,0,0,
199103,"Atencio, Keyana",Female,23,171,73.4,Other,2.12,5th,Political Science,Economics and Finance,55.0,58.0,0,1,34749.59
981942,"Two Crow, Tyler",Male,23,179,79.1,Catholic,2.41,1st,Social Sciences,Mathematics and Statistics,,,0,0,
407920,"Yoshida, Timothy",Male,20,188,87.4,Other,1.16,4th,Political Science,Biology,50.0,52.0,0,0,
783673,"Gregory, Roy",Male,20,178,77.2,Protestant,1.04,2nd,Environmental Sciences,Social Sciences,,,0,0,
495511,"Ellison, Kayla",Female,21,164,64.5,Catholic,1.5,>6th,Economics and Finance,Environmental Sciences,70.0,70.0,1,1,45993.39
658589,"Riser, Dina",Female,19,173,68.2,Catholic,1.47,6th,Social Sciences,Biology,53.0,53.0,1,1,37894.44
311899,"Mcqueary, Keithen",Male,19,194,97.4,Other,1.65,2nd,Mathematics and Statistics,Political Science,,,0,0,
924619,"Whitmore, Brittany",Female,20,156,62.6,Muslim,1.24,2nd,Biology,Environmental Sciences,,,0,0,
137611,"Rison, Judy",Female,20,150,59.2,Protestant,1.52,3rd,Environmental Sciences,Social Sciences,70.0,70.0,0,0,
231592,"Garcia, Brianna",Female,20,165,65.6,Other,1.56,4th,Biology,Environmental Sciences,76.0,80.0,1,0,
212688,"Lujan, Thessa",Female,21,172,71.0,Muslim,1.01,4th,Political Science,Social Sciences,53.0,47.0,0,0,
651764,"Fagan, Brianna",Female,23,166,67.0,Catholic,2.78,6th,Mathematics and Statistics,Environmental Sciences,88.0,91.0,1,1,43571.97
555900,"Luqman, Ryan",Male,22,188,86.1,Protestant,1.99,1st,Environmental Sciences,Biology,,,0,0,
537011,"Hannig, Imani",Male,27,181,78.9,Orthodox,1.32,4th,Economics and Finance,Political Science,61.0,77.0,1,0,
377706,"Rodriguez, Kasmira",Female,24,154,64.9,Catholic,2.12,1st,Mathematics and Statistics,Environmental Sciences,,,0,0,
931620,"Gonzales, Perla",Female,21,155,63.8,Protestant,1.13,2nd,Social Sciences,Environmental Sciences,,,0,0,
383928,"Cayou, Rohith",Male,21,188,85.8,Protestant,2.0,2nd,Environmental Sciences,Biology,,,0,0,
828981,"Enhbold, Kevin",Male,22,181,80.4,Orthodox,3.08,3rd,Economics and Finance,Environmental Sciences,67.0,66.0,0,0,
909687,"Latham, Cody",Male,19,180,83.1,Other,2.68,3rd,Mathematics and Statistics,Environmental Sciences,91.0,85.0,0,0,
252615,"Rushing, Rhiannon",Female,21,169,73.1,Catholic,1.37,1st,Political Science,Mathematics and Statistics,,,0,0,
759837,"Hoang, Michael",Male,20,172,70.9,Catholic,1.95,>6th,Social Sciences,Biology,44.0,46.0,1,1,21582.8
453805,"Cruz, Justin",Male,20,177,75.7,Protestant,3.0,6th,Economics and Finance,Environmental Sciences,67.0,75.0,1,1,51032.84
650150,"Franklin, Vivian",Female,22,166,69.3,Muslim,1.63,4th,Mathematics and Statistics,Environmental Sciences,86.0,95.0,1,1,41336.17
747829,"Debow, Krysta",Female,23,179,81.9,Other,1.33,4th,Environmental Sciences,Social Sciences,75.0,70.0,1,1,30618.61
978846,"Jones, Jacob",Male,18,171,73.2,Other,2.33,3rd,Biology,Economics and Finance,75.0,76.0,0,0,
451239,"Alex, Bryan",Male,35,193,92.0,Other,2.54,1st,Mathematics and Statistics,Environmental Sciences,,,0,0,
415427,"Simon, Aubrey",Female,24,166,65.9,Other,2.79,1st,Economics and Finance,Biology,,,0,0,
878407,"Largo, Menandez",Male,24,178,74.7,Protestant,1.32,1st,Economics and Finance,Social Sciences,,,0,0,
122243,"Farrell, Ashley",Female,39,170,70.0,Catholic,2.63,1st,Social Sciences,Biology,,,0,0,
736492,"Yang, Pedro",Male,22,176,74.9,Other,1.41,3rd,Environmental Sciences,Economics and Finance,71.0,79.0,1,0,
545003,"Bushyhead, Damian",Male,19,194,92.7,Catholic,1.5,4th,Mathematics and Statistics,Economics and Finance,88.0,98.0,1,0,
656406,"Lawrence, Michelle",Female,23,158,64.3,Other,3.16,1st,Political Science,Economics and Finance,,,0,0,
163325,"Alvarez, Heidi",Female,20,160,67.0,Protestant,1.18,4th,Biology,Political Science,81.0,82.0,1,1,46509.33
629051,"Bartelt, Darius",Male,20,171,70.9,Other,2.45,3rd,Political Science,Mathematics and Statistics,54.0,57.0,1,0,
233564,"Rynearson, Aide",Female,24,168,67.4,Other,3.5,2nd,Social Sciences,Political Science,,,0,0,
593820,"Watkins, Chris",Male,22,186,89.0,Other,1.08,2nd,Political Science,Social Sciences,,,0,0,
554345,"Crisp, Desmond",Male,23,182,76.1,Catholic,2.55,6th,Biology,Environmental Sciences,72.0,79.0,1,0,
769520,"Parra, Dominic",Male,23,178,78.1,Other,2.23,4th,Social Sciences,Economics and Finance,40.0,47.0,1,0,
269818,"Hermida, Elshadaii",Female,23,152,62.9,Other,1.34,1st,Social Sciences,Economics and Finance,,,0,0,
470081,"Lor, Evan",Male,19,183,78.2,Other,1.57,2nd,Economics and Finance,Mathematics and Statistics,,,0,0,
801930,"Velez, Willieva",Female,20,153,62.6,Catholic,1.4,3rd,Biology,Social Sciences,72.0,82.0,1,0,
247295,"Ehlers, Carley",Female,21,162,65.9,Other,1.17,>6th,Biology,Political Science,73.0,79.0,0,1,45018.68
329923,"Sunoo, Michael",Male,23,185,85.7,Catholic,1.6,1st,Environmental Sciences,Social Sciences,,,0,0,
156476,"Nealey, Melissa",Female,22,169,69.8,Catholic,2.23,1st,Environmental Sciences,Political Science,,,0,0,
